,mcaldt,tmytm
0,1978-01-31,5.9967208538158
1,1978-02-28,6.0884251740265
2,1978-03-31,6.4972253572089
3,1978-04-28,6.0486483399274
4,1978-05-31,6.5097372536433005
5,1978-06-30,6.5595704755094
6,1978-07-31,6.5170219181511
7,1978-08-31,7.6013808131684
8,1978-09-29,8.0193091667989
9,1978-10-31,8.5363841008461
10,1978-11-30,9.0628587330568
11,1978-12-29,8.4280128146252
12,1979-01-31,9.5219756131092
13,1979-02-28,9.5424300332788
14,1979-03-30,9.6421703239067
15,1979-04-30,9.569337251154101
16,1979-05-31,9.6869363073906
17,1979-06-29,8.9901567043598
18,1979-07-31,9.0981299697221
19,1979-08-31,10.054020184712
20,1979-09-28,10.279168062276
21,1979-10-31,11.717011923041
22,1979-11-30,10.90379884883
23,1979-12-31,9.344482922687
24,1980-01-31,11.721614020654
25,1980-02-29,13.61636785656
26,1980-03-31,15.050646803179
27,1980-04-30,9.2379298527468
28,1980-05-30,7.1820263316345
29,1980-06-30,6.2010228155294005
30,1980-07-31,7.4992604535221
31,1980-08-29,9.2969461594551
32,1980-09-30,10.794970512916
33,1980-10-31,11.682503145726999
34,1980-11-28,14.651751019378999
35,1980-12-31,12.527633629162
36,1981-01-30,13.919302365963
37,1981-02-27,14.032281897832
38,1981-03-31,13.016699446614
39,1981-04-30,13.819236045348
40,1981-05-29,16.150476854079
41,1981-06-30,14.411282281761
42,1981-07-31,14.957169615311999
43,1981-08-31,14.968477193346999
44,1981-09-30,13.996604563662
45,1981-10-30,12.718200057898999
46,1981-11-30,10.244136881856999
47,1981-12-31,9.6357817264791
48,1982-01-29,11.928527163154
49,1982-02-26,11.826010303908
50,1982-03-31,13.421077153993
51,1982-04-30,12.236136493166
52,1982-05-28,11.436522839533
53,1982-06-30,11.778569608805
54,1982-07-30,8.9186291125568
55,1982-08-31,6.2106838962052
56,1982-09-30,7.0194057465244
57,1982-10-29,7.7026858296125
58,1982-11-30,7.628029166541101
59,1982-12-31,8.060150357189
60,1983-01-31,8.037105082893
61,1983-02-28,7.424766272896401
62,1983-03-31,8.5720773362914
63,1983-04-29,8.1112743388827
64,1983-05-31,8.0770329298969
65,1983-06-30,8.6947431470418
66,1983-07-29,8.9186345249827
67,1983-08-31,9.1458334752343
68,1983-09-30,8.7550479951496
69,1983-10-31,8.4455336434238
70,1983-11-30,8.501515652974101
71,1983-12-30,8.6426254597365
72,1984-01-31,8.8836034315178
73,1984-02-29,8.8901222768685
74,1984-03-30,9.5526534783497
75,1984-04-30,9.2627329727146
76,1984-05-31,9.3594956377719
77,1984-06-29,9.3583326218341
78,1984-07-31,9.6497971063287
79,1984-08-31,10.719467248606
80,1984-09-28,10.432752084981999
81,1984-10-31,8.6037736485116
82,1984-11-30,7.406618257581401
83,1984-12-31,7.5982081146141
84,1985-01-31,7.652477718302
85,1985-02-28,7.7137101096352
86,1985-03-29,8.0908525769682
87,1985-04-30,7.3525886491967
88,1985-05-31,7.029621325751
89,1985-06-28,6.6310166669303
90,1985-07-31,7.060918715544401
91,1985-08-30,7.0697557904468
92,1985-09-30,7.0676980408957
93,1985-10-31,7.1725344372112
94,1985-11-29,6.5697883558774
95,1985-12-31,5.905029558082
96,1986-01-31,6.7840189984223
97,1986-02-28,6.9473186381042
98,1986-03-31,6.2723949856982
99,1986-04-30,5.8976753954755
100,1986-05-30,6.151619397525
101,1986-06-30,5.8851137575474
102,1986-07-31,5.6321402870269
103,1986-08-29,5.1222167117085
104,1986-09-30,5.1105774962289
105,1986-10-31,5.1222167117085
106,1986-11-28,4.9595522632541
107,1986-12-31,5.1127508153674
108,1987-01-30,5.580746766219
109,1987-02-27,5.3667452979111
110,1987-03-31,5.2022089371928
111,1987-04-30,4.8576826943622
112,1987-05-29,5.3870775417521
113,1987-06-30,4.9273292069404
114,1987-07-31,5.6011208336903
115,1987-08-31,5.660973020467
116,1987-09-30,6.499538211348701
117,1987-10-30,4.0225322105362
118,1987-11-30,3.5133221670899
119,1987-12-31,3.6869246447683
120,1988-01-29,5.2852151959032
121,1988-02-29,5.1720374062959005
122,1988-03-31,5.7340599064974
123,1988-04-29,5.754025010016901
124,1988-05-31,5.8642692219746
125,1988-06-30,6.539790391777601
126,1988-07-29,6.3759838350168
127,1988-08-31,7.2038652151866005
128,1988-09-30,7.0901677423719
129,1988-10-31,6.7413256927113006
130,1988-11-30,6.8261217809795
131,1988-12-30,6.6105798378857
132,1989-01-31,7.8831222935308
133,1989-02-28,7.536208732048601
134,1989-03-31,8.775492016477301
135,1989-04-28,8.560849203884901
136,1989-05-31,8.5935381821693
137,1989-06-30,8.2542910406789
138,1989-07-31,7.84314822343
139,1989-08-31,7.7852373731835005
140,1989-09-29,7.753767560202101
141,1989-10-31,7.6892466395302
142,1989-11-30,7.0704420620669
143,1989-12-29,6.2637939553281
144,1990-01-31,7.643041233277501
145,1990-02-28,7.7043367347102
146,1990-03-30,7.9988927590808006
147,1990-04-30,7.5165806334816
148,1990-05-31,7.3358802745289005
149,1990-06-29,7.641437212535401
150,1990-07-31,7.4647976288646
151,1990-08-31,7.4882784070362005
152,1990-09-28,7.0187276077419005
153,1990-10-31,6.7444660259385
154,1990-11-30,6.6513962741132
155,1990-12-31,5.447024659215
156,1991-01-31,5.8768054772784
157,1991-02-28,5.7136792636828
158,1991-03-28,5.8870017126788
159,1991-04-30,5.4160648790163
160,1991-05-31,5.3875033663209
161,1991-06-28,5.1833265567044
162,1991-07-31,5.540806895387901
163,1991-08-30,5.3055890495633005
164,1991-09-30,4.9887482442573
165,1991-10-31,4.786383874157
166,1991-11-29,4.0632353975472
167,1991-12-31,3.7165038872285
168,1992-01-31,3.7274358136908
169,1992-02-28,3.8495326005148
170,1992-03-31,4.0114669449388005
171,1992-04-30,3.5037961150167
172,1992-05-29,3.6358723358956
173,1992-06-30,3.5131227451262
174,1992-07-31,3.0764873768708
175,1992-08-31,3.0252721432214003
176,1992-09-30,2.6903718748074
177,1992-10-30,2.7714911176172
178,1992-11-30,2.6695518170644
179,1992-12-31,2.9240956469943002
180,1993-01-29,2.8629808971362003
181,1993-02-26,2.7206668314686
182,1993-03-31,2.8632056868119
183,1993-04-30,2.852814981508
184,1993-05-28,2.9544784743858
185,1993-06-30,2.8632056868119
186,1993-07-30,2.8841112116871
187,1993-08-31,2.8625314600432
188,1993-09-30,2.7817623552784
189,1993-10-29,2.8324834379732002
190,1993-11-30,2.7507461103132003
191,1993-12-31,2.9443116922778
192,1994-01-31,2.791500965099
193,1994-02-28,2.9032987815968
194,1994-03-31,3.3918989994079003
195,1994-04-29,3.6155259567899
196,1994-05-31,3.7876953199599
197,1994-06-30,3.5241423358008
198,1994-07-29,3.9512905316362
199,1994-08-31,4.3894881356907005
200,1994-09-30,4.4907686560696005
201,1994-10-31,4.3372844282122
202,1994-11-30,4.9497012178796
203,1994-12-30,4.7351498424951
204,1995-01-31,5.1818525864664
205,1995-02-28,5.0189488833077
206,1995-03-31,5.7743909736047
207,1995-04-28,5.7336174612673005
208,1995-05-31,5.6427565072272
209,1995-06-30,5.3259674856137
210,1995-07-31,5.447024659215
211,1995-08-31,5.3671207596059
212,1995-09-29,5.3565358644872
213,1995-10-31,4.9884068671148
214,1995-11-30,5.418078023108301
215,1995-12-29,4.5824050818417
216,1996-01-31,4.9293244088091
217,1996-02-29,4.9799269050118005
218,1996-03-29,5.1935145660077
219,1996-04-30,4.8357082855467
220,1996-05-31,5.0308652525847
221,1996-06-28,4.8166226026521
222,1996-07-31,5.0312125496734
223,1996-08-30,5.1120131992059
224,1996-09-30,4.9887482442573
225,1996-10-31,4.9620990717049
226,1996-11-29,4.9490290257211
227,1996-12-31,4.8738811345041
228,1997-01-31,4.9694006942560005
229,1997-02-28,5.0559845985718
230,1997-03-31,5.2229561265599
231,1997-04-30,4.9904560646412
232,1997-05-30,4.4144109426144
233,1997-06-30,5.0447502389251
234,1997-07-31,5.1174661533258
235,1997-08-29,5.017784956423
236,1997-09-30,4.7491875956958
237,1997-10-31,4.8930089304699
238,1997-11-28,4.9901143758077
239,1997-12-31,5.1076353752185
240,1998-01-30,5.025424776112001
241,1998-02-27,5.1222005317508
242,1998-03-31,5.2302188224467
243,1998-04-30,4.7278187205828
244,1998-05-29,4.5671318009421
245,1998-06-30,4.7033850152692
246,1998-07-31,4.7453335994392
247,1998-08-31,4.690964197427
248,1998-09-30,4.0280603617702
249,1998-10-30,3.5519460080292
250,1998-11-30,4.441596191365
251,1998-12-31,4.3943146741389
252,1999-01-29,4.4093206214902
253,1999-02-26,4.5060408504483
254,1999-03-31,4.5575195610907
255,1999-04-30,4.4524873101386
256,1999-05-28,4.4195012878751
257,1999-06-30,4.4378579643655005
258,1999-07-30,4.4500438663229005
259,1999-08-31,4.4998388502452
260,1999-09-30,4.5012280203727
261,1999-10-29,4.3660538664246005
262,1999-11-30,4.57107613455
263,1999-12-31,5.1018259634536
264,2000-01-31,5.3859108304347005
265,2000-02-29,5.314227907597
266,2000-03-31,5.855942644946301
267,2000-04-28,5.2699277174844
268,2000-05-31,4.6746488432068
269,2000-06-30,5.6291424027875
270,2000-07-31,5.8749103032492
271,2000-08-31,6.2337330537432
272,2000-09-29,5.9196591990987
273,2000-10-31,6.0272657762215
274,2000-11-30,6.1189930096839005
275,2000-12-29,5.7692941997746
276,2001-01-31,4.8274465059009
277,2001-02-28,5.0133813858795
278,2001-03-30,4.4322272566264
279,2001-04-30,3.7421209392371
280,2001-05-31,3.4453029431826
281,2001-06-29,3.4146261678491
282,2001-07-31,3.6402319747007
283,2001-08-31,3.3739421808522003
284,2001-09-28,2.3776658207938
285,2001-10-31,2.0933052972478
286,2001-11-30,1.7275350720468001
287,2001-12-31,1.6360319456404
288,2002-01-31,1.6894928024579001
289,2002-02-28,1.7326538388643
290,2002-03-28,1.7098036558971001
291,2002-04-30,1.7527549769008
292,2002-05-31,1.6894928024579001
293,2002-06-28,1.6666054953534
294,2002-07-31,1.6996877751244
295,2002-08-30,1.6564509021037
296,2002-09-30,1.5700393812955
297,2002-10-31,1.4204113327080001
298,2002-11-29,1.2173566324679
299,2002-12-31,1.1360858114442
300,2003-01-31,1.1463062350461
301,2003-02-28,1.1945184918963
302,2003-03-31,1.1411778473103
303,2003-04-30,1.0930542665745
304,2003-05-30,1.120932232678
305,2003-06-30,0.79363546909904
306,2003-07-31,0.87991972666325
307,2003-08-29,0.9712378252088
308,2003-09-30,0.85196488917849
309,2003-10-31,0.91542491396692
310,2003-11-28,0.90021481869211
311,2003-12-31,0.826656352684
312,2004-01-30,0.82663762594867
313,2004-02-27,0.93318325279341
314,2004-03-31,0.92305894443641
315,2004-04-30,0.80888104949954
316,2004-05-28,0.90781428725237
317,2004-06-30,1.1285792775762
318,2004-07-30,1.2782607160614001
319,2004-08-31,1.4405747304710002
320,2004-09-30,1.4584846821502
321,2004-10-29,1.7478456994445
322,2004-11-30,2.0320084289759
323,2004-12-31,1.9078053199359
324,2005-01-31,2.1615662762847
325,2005-02-28,2.4968121415199
326,2005-03-31,2.5987909497196
327,2005-04-29,2.7105022630462
328,2005-05-31,2.7507461101099002
329,2005-06-30,2.9851015762866
330,2005-07-29,3.2290180061725002
331,2005-08-31,3.341193726878
332,2005-09-30,3.1857987940741
333,2005-10-31,3.6963515909707003
334,2005-11-30,3.9705619268828003
335,2005-12-30,3.9462024058776
336,2006-01-31,4.3268513800457
337,2006-02-28,4.4235178167709
338,2006-03-31,4.5925873897287
339,2006-04-28,4.6129522953616
340,2006-05-31,4.6950205344819
341,2006-06-30,4.6842325075268
342,2006-07-31,5.0324328561887
343,2006-08-31,4.964645886433
344,2006-09-29,4.6485918098361
345,2006-10-31,5.1512046616048
346,2006-11-30,4.9799269054193
347,2006-12-29,4.768247405514
348,2007-01-31,5.0006450323063
349,2007-02-28,5.1433013319201
350,2007-03-30,5.0508912344155
351,2007-04-30,4.7545869405823
352,2007-05-31,4.6947181319369005
353,2007-06-29,4.5314949906667
354,2007-07-31,5.105488759881601
355,2007-08-31,4.1522907863253
356,2007-09-28,3.4425973033108
357,2007-10-31,3.9822547732295
358,2007-11-30,3.2188486232589
359,2007-12-31,2.8575620280188
360,2008-01-31,1.6641047919273
361,2008-02-29,2.0703283907299
362,2008-03-31,1.2375946392907
363,2008-04-30,1.2580023449681
364,2008-05-30,1.9484337810123
365,2008-06-30,1.6944130667209
366,2008-07-31,1.5828673113609
367,2008-08-29,1.664066838036
368,2008-09-30,0.96357591025453
369,2008-10-31,0.25350215073721
370,2008-11-28,0.030417110251549
371,2008-12-31,0.030417122925706
372,2009-01-30,0.17744521983548
373,2009-02-27,0.17237494935926
374,2009-03-31,0.15209283933393
375,2009-04-30,0.035486714881527
376,2009-05-29,0.081114175463167
377,2009-06-30,0.14448774579656
378,2009-07-31,0.12927861713959
379,2009-08-31,0.093788457527196
380,2009-09-30,0.04309119347216801
381,2009-10-30,0.0101389367674
382,2009-11-30,0.07350923907951601
383,2009-12-31,0.038021526438339
384,2010-01-29,0.015208441060209
385,2010-02-26,0.07350946115142701
386,2010-03-31,0.13434917860738
387,2010-04-30,0.14195382937654
388,2010-05-28,0.13688372652305
389,2010-06-30,0.16223520138436
390,2010-07-30,0.14195382937654
391,2010-08-31,0.15209283933393
392,2010-09-30,0.13434893134089
393,2010-10-29,0.12674359265089
394,2010-11-30,0.16983824245858
395,2010-12-31,0.081114175463167
396,2011-01-31,0.14955810929069
397,2011-02-28,0.078579010946888
398,2011-03-31,0.05830024069885201
399,2011-04-29,0.015208441060209
400,2011-05-31,0.043091040852746
401,2011-06-30,0.0076041943903594
402,2011-07-29,0.08871894364561701
403,2011-08-31,0.0
404,2011-09-30,0.015208441060209
405,2011-10-31,0.0050694553579022
406,2011-11-30,0.0
407,2011-12-30,0.0
408,2012-01-31,0.038021427421155
409,2012-02-29,0.053230563981166
410,2012-03-30,0.035486697630526
411,2012-04-30,0.07604412228457101
412,2012-05-31,0.027882317178503
413,2012-06-29,0.035486697630526
414,2012-07-31,0.06083485421747901
415,2012-08-31,0.07857926470687701
416,2012-09-28,0.04055632162419
417,2012-10-31,0.093789060033171
418,2012-11-30,0.12167295321095
419,2012-12-31,0.025347495060887
420,2013-01-31,0.060835107707891
421,2013-02-28,0.048160834277649
422,2013-03-28,0.04055634415620801
423,2013-04-30,0.015208428386109
424,2013-05-31,0.015208444228605
425,2013-06-28,0.0101389367674
426,2013-07-31,0.010138939583633
427,2013-08-30,0.0101389367674
428,2013-09-30,0.020277952393879
429,2013-10-31,0.035486714881527
430,2013-11-29,0.025347521464883
431,2013-12-31,0.015208428386109
432,2014-01-31,0.050695641434279
433,2014-02-28,0.03041709757775
434,2014-03-31,0.017743189245834
435,2014-04-30,0.010138939583633
436,2014-05-30,0.022812742386355
437,2014-06-30,0.015208431554825
438,2014-07-31,0.005069456766053
439,2014-08-29,0.0050694564139259
440,2014-09-30,0.015208428386109
441,2014-10-31,0.0025347252145805
442,2014-11-28,0.005069456766053
443,2014-12-31,0.010138939583633
444,2015-01-30,-0.020277586267742
445,2015-02-27,-0.0050694324748787
446,2015-03-31,0.035486628626807
447,2015-04-30,-0.0050694321229741
448,2015-05-29,0.0025347252145805
449,2015-06-30,-0.045624144552527
450,2015-07-31,0.03041709757775
451,2015-08-31,-0.0076041421116001
452,2015-09-30,-0.027881561074595
453,2015-10-30,0.025347521464883
454,2015-11-30,0.12167295321095
455,2015-12-31,0.068439745703671
456,2016-01-29,0.22814924171572
457,2016-02-29,0.2230766865423
458,2016-03-31,0.076044439154079
459,2016-04-29,0.13181364761451
460,2016-05-31,0.22814638939253
461,2016-06-30,0.21040316811656
462,2016-07-29,0.18251551425827
463,2016-08-31,0.23829188928279
464,2016-09-30,0.18758583262838
465,2016-10-31,0.16223339855766
466,2016-11-30,0.30421230079366
467,2016-12-30,0.41070355206273
468,2017-01-31,0.47154970198986
469,2017-02-28,0.42895060698692
470,2017-03-31,0.68966592754867
471,2017-04-28,0.67444792867212
472,2017-05-31,0.75055551758226
473,2017-06-30,0.85707815460964
474,2017-07-31,0.97373586630019
475,2017-08-31,1.1107997077262
476,2017-09-29,0.9585528178518
477,2017-10-31,1.0041642747416
478,2017-11-30,1.1031541114454
479,2017-12-29,1.237657609752
480,2018-01-31,1.3519078532175
481,2018-02-28,1.1914750048957001
482,2018-03-29,1.6285626154977
483,2018-04-30,1.648723247457
484,2018-05-31,1.7580435182743
485,2018-06-29,1.7783123610583
486,2018-07-31,1.9152219151896002
487,2018-08-31,1.9636698503406
488,2018-09-28,2.0855661901583002
489,2018-10-31,2.1771274715279
490,2018-11-30,2.2582064615342
491,2018-12-31,2.2580666657146002
492,2019-01-31,2.3547269703249
493,2019-02-28,2.4258527353167
494,2019-03-29,2.4206918409433
495,2019-04-30,2.4103721628162003
496,2019-05-31,2.3495710552794002
497,2019-06-28,2.0321216252724
498,2019-07-31,2.2531962603691
499,2019-08-30,2.0854469552941
500,2019-09-30,1.8010295404926
501,2019-10-31,1.5168034528026
502,2019-11-29,1.6309919197061
503,2019-12-31,1.4151977431563
504,2020-01-31,1.5599203552077001
505,2020-02-28,1.4457074748198
506,2020-03-31,0.0040555623148125
507,2020-04-30,0.0735093871273
508,2020-05-29,0.12674315252787
509,2020-06-30,0.11660280952945
510,2020-07-31,0.09125365019486001
511,2020-08-31,0.09125353612020301
512,2020-09-30,0.086184014932593
513,2020-10-30,0.076044201501583
514,2020-11-30,0.07097436133203
515,2020-12-31,0.050695606227506
